Images,Latitude,Longitude,Coords
IMG_0167_3.tif,-30.2731393,149.8032827,"(-30.2731393, 149.8032827)"
IMG_0067_3.tif,-30.2728367,149.80391060000002,"(-30.2728367, 149.80391060000002)"
IMG_0055_2.tif,-30.2727389,149.8035097,"(-30.2727389, 149.8035097)"
IMG_0077_5.tif,-30.272805899999998,149.80346870000002,"(-30.272805899999998, 149.80346870000002)"
IMG_0018_6.tif,-30.2728377,149.8029309,"(-30.2728377, 149.8029309)"
IMG_0177_4.tif,-30.2730273,149.80265020000002,"(-30.2730273, 149.80265020000002)"
IMG_0059_2.tif,-30.2727465,149.8036836,"(-30.2727465, 149.8036836)"
IMG_0005_5.tif,-30.2728331,149.8029286,"(-30.2728331, 149.8029286)"
IMG_0069_5.tif,-30.27283,149.80389430000002,"(-30.27283, 149.80389430000002)"
IMG_0179_6.tif,-30.2729441,149.8026845,"(-30.2729441, 149.8026845)"
IMG_0056_3.tif,-30.272745099999998,149.8035103,"(-30.272745099999998, 149.8035103)"
IMG_0004_3.tif,-30.272833499999997,149.8029276,"(-30.272833499999997, 149.8029276)"
IMG_0121_5.tif,-30.2730411,149.8040831,"(-30.2730411, 149.8040831)"
IMG_0048_5.tif,-30.2725412,149.8034025,"(-30.2725412, 149.8034025)"
IMG_0151_4.tif,-30.2731496,149.8039808,"(-30.2731496, 149.8039808)"
IMG_0006_2.tif,-30.2728328,149.8029285,"(-30.2728328, 149.8029285)"
IMG_0104_3.tif,-30.2729174,149.80345530000002,"(-30.2729174, 149.80345530000002)"
IMG_0103_4.tif,-30.2729288,149.8035739,"(-30.2729288, 149.8035739)"
IMG_0124_4.tif,-30.2730923,149.80404190000002,"(-30.2730923, 149.80404190000002)"
IMG_0144_4.tif,-30.2730861,149.8033216,"(-30.2730861, 149.8033216)"
IMG_0088_3.tif,-30.2729115,149.8040249,"(-30.2729115, 149.8040249)"
IMG_0180_5.tif,-30.272911699999998,149.80270000000002,"(-30.272911699999998, 149.80270000000002)"
IMG_0037_4.tif,-30.272630799999998,149.8033656,"(-30.272630799999998, 149.8033656)"
IMG_0076_1.tif,-30.2727935,149.80347410000002,"(-30.2727935, 149.80347410000002)"
IMG_0027_2.tif,-30.273035,149.8030718,"(-30.273035, 149.8030718)"
IMG_0104_6.tif,-30.2729174,149.80345530000002,"(-30.2729174, 149.80345530000002)"
IMG_0153_2.tif,-30.2731559,149.8040032,"(-30.2731559, 149.8040032)"
IMG_0025_3.tif,-30.2729769,149.8030292,"(-30.2729769, 149.8030292)"
IMG_0006_3.tif,-30.2728328,149.8029285,"(-30.2728328, 149.8029285)"
IMG_0172_2.tif,-30.2731469,149.80308770000002,"(-30.2731469, 149.80308770000002)"
IMG_0136_3.tif,-30.2730317,149.8033598,"(-30.2730317, 149.8033598)"
IMG_0095_2.tif,-30.2729864,149.8041183,"(-30.2729864, 149.8041183)"
IMG_0059_1.tif,-30.2727465,149.8036836,"(-30.2727465, 149.8036836)"
IMG_0044_1.tif,-30.272544099999998,149.80339840000002,"(-30.272544099999998, 149.80339840000002)"
IMG_0063_6.tif,-30.272805599999998,149.8038458,"(-30.272805599999998, 149.8038458)"
IMG_0179_3.tif,-30.2729441,149.8026845,"(-30.2729441, 149.8026845)"
IMG_0071_5.tif,-30.2728108,149.8037047,"(-30.2728108, 149.8037047)"
IMG_0033_2.tif,-30.2730149,149.80324480000002,"(-30.2730149, 149.80324480000002)"
IMG_0054_2.tif,-30.272726499999997,149.8034997,"(-30.272726499999997, 149.8034997)"
IMG_0160_4.tif,-30.2731903,149.80381500000001,"(-30.2731903, 149.80381500000001)"
IMG_0143_4.tif,-30.2730919,149.8033172,"(-30.2730919, 149.8033172)"
IMG_0120_5.tif,-30.273042399999998,149.80407870000002,"(-30.273042399999998, 149.80407870000002)"
IMG_0068_4.tif,-30.2728338,149.80390930000002,"(-30.2728338, 149.80390930000002)"
IMG_0183_3.tif,-30.2728158,149.8027601,"(-30.2728158, 149.8027601)"
IMG_0001_5.tif,-30.2728356,149.8029325,"(-30.2728356, 149.8029325)"
IMG_0088_4.tif,-30.2729115,149.8040249,"(-30.2729115, 149.8040249)"
IMG_0045_2.tif,-30.2725428,149.80340170000002,"(-30.2725428, 149.80340170000002)"
IMG_0150_5.tif,-30.2731469,149.8039166,"(-30.2731469, 149.8039166)"
IMG_0002_4.tif,-30.272836599999998,149.80292930000002,"(-30.272836599999998, 149.80292930000002)"
IMG_0053_3.tif,-30.2726303,149.80344670000002,"(-30.2726303, 149.80344670000002)"
IMG_0144_6.tif,-30.2730861,149.8033216,"(-30.2730861, 149.8033216)"
IMG_0060_3.tif,-30.2727517,149.80371770000002,"(-30.2727517, 149.80371770000002)"
IMG_0138_3.tif,-30.2730289,149.8033408,"(-30.2730289, 149.8033408)"
IMG_0078_2.tif,-30.272841099999997,149.8034464,"(-30.272841099999997, 149.8034464)"
IMG_0138_4.tif,-30.2730289,149.8033408,"(-30.2730289, 149.8033408)"
IMG_0198_5.tif,-30.2728398,149.80293830000002,"(-30.2728398, 149.80293830000002)"
IMG_0077_4.tif,-30.272805899999998,149.80346870000002,"(-30.272805899999998, 149.80346870000002)"
IMG_0048_2.tif,-30.2725412,149.8034025,"(-30.2725412, 149.8034025)"
IMG_0096_5.tif,-30.2729857,149.80412030000002,"(-30.2729857, 149.80412030000002)"
IMG_0160_5.tif,-30.2731903,149.80381500000001,"(-30.2731903, 149.80381500000001)"
IMG_0166_2.tif,-30.2731402,149.8032876,"(-30.2731402, 149.8032876)"
IMG_0169_4.tif,-30.273178899999998,149.80326300000002,"(-30.273178899999998, 149.80326300000002)"
IMG_0003_3.tif,-30.2728336,149.8029275,"(-30.2728336, 149.8029275)"
IMG_0107_6.tif,-30.2729219,149.803403,"(-30.2729219, 149.803403)"
IMG_0183_2.tif,-30.2728158,149.8027601,"(-30.2728158, 149.8027601)"
IMG_0176_2.tif,-30.2730495,149.8026522,"(-30.2730495, 149.8026522)"
IMG_0174_4.tif,-30.273094099999998,149.802849,"(-30.273094099999998, 149.802849)"
IMG_0045_6.tif,-30.2725428,149.80340170000002,"(-30.2725428, 149.80340170000002)"
IMG_0025_6.tif,-30.2729769,149.8030292,"(-30.2729769, 149.8030292)"
IMG_0170_5.tif,-30.2731872,149.8032714,"(-30.2731872, 149.8032714)"
IMG_0120_2.tif,-30.273042399999998,149.80407870000002,"(-30.273042399999998, 149.80407870000002)"
IMG_0054_1.tif,-30.272726499999997,149.8034997,"(-30.272726499999997, 149.8034997)"
IMG_0031_6.tif,-30.2731556,149.80317050000002,"(-30.2731556, 149.80317050000002)"
IMG_0115_4.tif,-30.272998599999998,149.803664,"(-30.272998599999998, 149.803664)"
IMG_0195_3.tif,-30.2728449,149.80293170000002,"(-30.2728449, 149.80293170000002)"
IMG_0051_3.tif,-30.2725407,149.80340360000002,"(-30.2725407, 149.80340360000002)"
IMG_0070_1.tif,-30.2728204,149.8038208,"(-30.2728204, 149.8038208)"
IMG_0187_5.tif,-30.2728179,149.8028352,"(-30.2728179, 149.8028352)"
IMG_0181_3.tif,-30.272871,149.80271190000002,"(-30.272871, 149.80271190000002)"
IMG_0059_5.tif,-30.2727465,149.8036836,"(-30.2727465, 149.8036836)"
IMG_0189_2.tif,-30.2728263,149.8028567,"(-30.2728263, 149.8028567)"
IMG_0135_3.tif,-30.273042,149.8034638,"(-30.273042, 149.8034638)"
IMG_0123_2.tif,-30.2730508,149.80407490000002,"(-30.2730508, 149.80407490000002)"
IMG_0116_6.tif,-30.2730066,149.80375500000002,"(-30.2730066, 149.80375500000002)"
IMG_0116_2.tif,-30.2730066,149.80375500000002,"(-30.2730066, 149.80375500000002)"
IMG_0099_1.tif,-30.2729659,149.80395000000001,"(-30.2729659, 149.80395000000001)"
IMG_0170_4.tif,-30.2731872,149.8032714,"(-30.2731872, 149.8032714)"
IMG_0058_6.tif,-30.2727409,149.8035819,"(-30.2727409, 149.8035819)"
IMG_0103_1.tif,-30.2729288,149.8035739,"(-30.2729288, 149.8035739)"
IMG_0178_5.tif,-30.2729856,149.80266790000002,"(-30.2729856, 149.80266790000002)"
IMG_0120_6.tif,-30.273042399999998,149.80407870000002,"(-30.273042399999998, 149.80407870000002)"
IMG_0049_5.tif,-30.27254,149.80340180000002,"(-30.27254, 149.80340180000002)"
IMG_0044_6.tif,-30.272544099999998,149.80339840000002,"(-30.272544099999998, 149.80339840000002)"
IMG_0025_4.tif,-30.2729769,149.8030292,"(-30.2729769, 149.8030292)"
IMG_0062_3.tif,-30.2727692,149.8037619,"(-30.2727692, 149.8037619)"
IMG_0118_5.tif,-30.273026599999998,149.8039558,"(-30.273026599999998, 149.8039558)"
IMG_0060_2.tif,-30.2727517,149.80371770000002,"(-30.2727517, 149.80371770000002)"
IMG_0175_2.tif,-30.273066099999998,149.80270610000002,"(-30.273066099999998, 149.80270610000002)"
IMG_0002_1.tif,-30.272836599999998,149.80292930000002,"(-30.272836599999998, 149.80292930000002)"
IMG_0139_6.tif,-30.2730382,149.80333850000002,"(-30.2730382, 149.80333850000002)"
IMG_0113_3.tif,-30.2729787,149.80345820000002,"(-30.2729787, 149.80345820000002)"
IMG_0122_4.tif,-30.2730413,149.8040789,"(-30.2730413, 149.8040789)"
IMG_0042_1.tif,-30.272547199999998,149.8033958,"(-30.272547199999998, 149.8033958)"
IMG_0156_2.tif,-30.273210799999998,149.8039601,"(-30.273210799999998, 149.8039601)"
IMG_0157_1.tif,-30.2732092,149.8039612,"(-30.2732092, 149.8039612)"
IMG_0017_1.tif,-30.2728359,149.8029281,"(-30.2728359, 149.8029281)"
IMG_0083_4.tif,-30.2728616,149.8035241,"(-30.2728616, 149.8035241)"
IMG_0127_6.tif,-30.2730964,149.80404190000002,"(-30.2730964, 149.80404190000002)"
IMG_0079_6.tif,-30.2728583,149.8034404,"(-30.2728583, 149.8034404)"
IMG_0088_5.tif,-30.2729115,149.8040249,"(-30.2729115, 149.8040249)"
IMG_0133_1.tif,-30.2730596,149.8036442,"(-30.2730596, 149.8036442)"
IMG_0026_4.tif,-30.272997999999998,149.8030521,"(-30.272997999999998, 149.8030521)"
IMG_0057_4.tif,-30.272746599999998,149.8035141,"(-30.272746599999998, 149.8035141)"
IMG_0125_1.tif,-30.2730994,149.8040381,"(-30.2730994, 149.8040381)"
IMG_0130_4.tif,-30.273090999999997,149.8039774,"(-30.273090999999997, 149.8039774)"
IMG_0107_1.tif,-30.2729219,149.803403,"(-30.2729219, 149.803403)"
IMG_0149_6.tif,-30.2731341,149.8038007,"(-30.2731341, 149.8038007)"
IMG_0161_3.tif,-30.2731793,149.8036836,"(-30.2731793, 149.8036836)"
IMG_0136_6.tif,-30.2730317,149.8033598,"(-30.2730317, 149.8033598)"
IMG_0060_4.tif,-30.2727517,149.80371770000002,"(-30.2727517, 149.80371770000002)"
IMG_0144_1.tif,-30.2730861,149.8033216,"(-30.2730861, 149.8033216)"
IMG_0049_6.tif,-30.27254,149.80340180000002,"(-30.27254, 149.80340180000002)"
IMG_0110_3.tif,-30.2729783,149.80337450000002,"(-30.2729783, 149.80337450000002)"
IMG_0139_3.tif,-30.2730382,149.80333850000002,"(-30.2730382, 149.80333850000002)"
IMG_0186_5.tif,-30.2728263,149.80283540000002,"(-30.2728263, 149.80283540000002)"
IMG_0062_5.tif,-30.2727692,149.8037619,"(-30.2727692, 149.8037619)"
IMG_0068_3.tif,-30.2728338,149.80390930000002,"(-30.2728338, 149.80390930000002)"
IMG_0064_2.tif,-30.2728315,149.8039036,"(-30.2728315, 149.8039036)"
IMG_0093_5.tif,-30.2729751,149.8041163,"(-30.2729751, 149.8041163)"
IMG_0118_6.tif,-30.273026599999998,149.8039558,"(-30.273026599999998, 149.8039558)"
IMG_0111_4.tif,-30.272979499999998,149.803377,"(-30.272979499999998, 149.803377)"
IMG_0177_6.tif,-30.2730273,149.80265020000002,"(-30.2730273, 149.80265020000002)"
IMG_0078_5.tif,-30.272841099999997,149.8034464,"(-30.272841099999997, 149.8034464)"
IMG_0001_4.tif,-30.2728356,149.8029325,"(-30.2728356, 149.8029325)"
IMG_0049_1.tif,-30.27254,149.80340180000002,"(-30.27254, 149.80340180000002)"
IMG_0105_1.tif,-30.2729143,149.80341900000002,"(-30.2729143, 149.80341900000002)"
IMG_0192_5.tif,-30.2728338,149.80288320000002,"(-30.2728338, 149.80288320000002)"
IMG_0177_3.tif,-30.2730273,149.80265020000002,"(-30.2730273, 149.80265020000002)"
IMG_0070_2.tif,-30.2728204,149.8038208,"(-30.2728204, 149.8038208)"
IMG_0053_6.tif,-30.2726303,149.80344670000002,"(-30.2726303, 149.80344670000002)"
IMG_0185_4.tif,-30.2728279,149.80283500000002,"(-30.2728279, 149.80283500000002)"
IMG_0124_3.tif,-30.2730923,149.80404190000002,"(-30.2730923, 149.80404190000002)"
IMG_0066_6.tif,-30.2728374,149.80391070000002,"(-30.2728374, 149.80391070000002)"
IMG_0125_6.tif,-30.2730994,149.8040381,"(-30.2730994, 149.8040381)"
IMG_0086_4.tif,-30.2728917,149.8038371,"(-30.2728917, 149.8038371)"
IMG_0039_4.tif,-30.2725437,149.8033968,"(-30.2725437, 149.8033968)"
IMG_0152_3.tif,-30.273154899999998,149.8040034,"(-30.273154899999998, 149.8040034)"
IMG_0109_4.tif,-30.2729754,149.8033741,"(-30.2729754, 149.8033741)"
IMG_0022_5.tif,-30.2728592,149.80292980000002,"(-30.2728592, 149.80292980000002)"
IMG_0187_2.tif,-30.2728179,149.8028352,"(-30.2728179, 149.8028352)"
IMG_0034_1.tif,-30.272935699999998,149.80326490000002,"(-30.272935699999998, 149.80326490000002)"
IMG_0015_3.tif,-30.2728352,149.80292490000002,"(-30.2728352, 149.80292490000002)"
IMG_0118_2.tif,-30.273026599999998,149.8039558,"(-30.273026599999998, 149.8039558)"
IMG_0037_2.tif,-30.272630799999998,149.8033656,"(-30.272630799999998, 149.8033656)"
IMG_0105_4.tif,-30.2729143,149.80341900000002,"(-30.2729143, 149.80341900000002)"
IMG_0049_4.tif,-30.27254,149.80340180000002,"(-30.27254, 149.80340180000002)"
IMG_0114_5.tif,-30.2729885,149.8035628,"(-30.2729885, 149.8035628)"
IMG_0100_6.tif,-30.272959399999998,149.80386190000002,"(-30.272959399999998, 149.80386190000002)"
IMG_0031_1.tif,-30.2731556,149.80317050000002,"(-30.2731556, 149.80317050000002)"
IMG_0070_5.tif,-30.2728204,149.8038208,"(-30.2728204, 149.8038208)"
IMG_0077_1.tif,-30.272805899999998,149.80346870000002,"(-30.272805899999998, 149.80346870000002)"
IMG_0062_6.tif,-30.2727692,149.8037619,"(-30.2727692, 149.8037619)"
IMG_0090_3.tif,-30.272920199999998,149.80409500000002,"(-30.272920199999998, 149.80409500000002)"
IMG_0122_2.tif,-30.2730413,149.8040789,"(-30.2730413, 149.8040789)"
IMG_0190_3.tif,-30.2728344,149.8028792,"(-30.2728344, 149.8028792)"
IMG_0137_3.tif,-30.273029899999997,149.80334190000002,"(-30.273029899999997, 149.80334190000002)"
IMG_0022_3.tif,-30.2728592,149.80292980000002,"(-30.2728592, 149.80292980000002)"
IMG_0180_4.tif,-30.272911699999998,149.80270000000002,"(-30.272911699999998, 149.80270000000002)"
IMG_0137_2.tif,-30.273029899999997,149.80334190000002,"(-30.273029899999997, 149.80334190000002)"
IMG_0001_6.tif,-30.2728356,149.8029325,"(-30.2728356, 149.8029325)"
IMG_0134_4.tif,-30.2730516,149.8035562,"(-30.2730516, 149.8035562)"
IMG_0044_2.tif,-30.272544099999998,149.80339840000002,"(-30.272544099999998, 149.80339840000002)"
IMG_0101_4.tif,-30.2729508,149.80377180000002,"(-30.2729508, 149.80377180000002)"
IMG_0149_4.tif,-30.2731341,149.8038007,"(-30.2731341, 149.8038007)"
IMG_0027_1.tif,-30.273035,149.8030718,"(-30.273035, 149.8030718)"
IMG_0185_2.tif,-30.2728279,149.80283500000002,"(-30.2728279, 149.80283500000002)"
IMG_0121_4.tif,-30.2730411,149.8040831,"(-30.2730411, 149.8040831)"
IMG_0007_5.tif,-30.272832599999997,149.80292880000002,"(-30.272832599999997, 149.80292880000002)"
IMG_0170_6.tif,-30.2731872,149.8032714,"(-30.2731872, 149.8032714)"
IMG_0017_5.tif,-30.2728359,149.8029281,"(-30.2728359, 149.8029281)"
IMG_0009_1.tif,-30.272832599999997,149.8029291,"(-30.272832599999997, 149.8029291)"
IMG_0133_4.tif,-30.2730596,149.8036442,"(-30.2730596, 149.8036442)"
IMG_0037_5.tif,-30.272630799999998,149.8033656,"(-30.272630799999998, 149.8033656)"
IMG_0074_6.tif,-30.2727909,149.8034761,"(-30.2727909, 149.8034761)"
IMG_0156_1.tif,-30.273210799999998,149.8039601,"(-30.273210799999998, 149.8039601)"
IMG_0151_1.tif,-30.2731496,149.8039808,"(-30.2731496, 149.8039808)"
IMG_0177_2.tif,-30.2730273,149.80265020000002,"(-30.2730273, 149.80265020000002)"
IMG_0089_2.tif,-30.2729172,149.80408070000001,"(-30.2729172, 149.80408070000001)"
IMG_0195_1.tif,-30.2728449,149.80293170000002,"(-30.2728449, 149.80293170000002)"
IMG_0002_2.tif,-30.272836599999998,149.80292930000002,"(-30.272836599999998, 149.80292930000002)"
IMG_0198_2.tif,-30.2728398,149.80293830000002,"(-30.2728398, 149.80293830000002)"
IMG_0098_1.tif,-30.2729771,149.80406440000002,"(-30.2729771, 149.80406440000002)"
IMG_0172_4.tif,-30.2731469,149.80308770000002,"(-30.2731469, 149.80308770000002)"
IMG_0071_2.tif,-30.2728108,149.8037047,"(-30.2728108, 149.8037047)"
IMG_0093_1.tif,-30.2729751,149.8041163,"(-30.2729751, 149.8041163)"
IMG_0084_1.tif,-30.272869399999998,149.80363780000002,"(-30.272869399999998, 149.80363780000002)"
IMG_0044_4.tif,-30.272544099999998,149.80339840000002,"(-30.272544099999998, 149.80339840000002)"
IMG_0196_3.tif,-30.2728485,149.8029377,"(-30.2728485, 149.8029377)"
IMG_0050_2.tif,-30.2725391,149.80340360000002,"(-30.2725391, 149.80340360000002)"
IMG_0148_5.tif,-30.2731204,149.8037045,"(-30.2731204, 149.8037045)"
IMG_0036_6.tif,-30.2727398,149.8033307,"(-30.2727398, 149.8033307)"
IMG_0127_4.tif,-30.2730964,149.80404190000002,"(-30.2730964, 149.80404190000002)"
IMG_0186_6.tif,-30.2728263,149.80283540000002,"(-30.2728263, 149.80283540000002)"
IMG_0028_2.tif,-30.27309,149.80309450000001,"(-30.27309, 149.80309450000001)"
IMG_0104_4.tif,-30.2729174,149.80345530000002,"(-30.2729174, 149.80345530000002)"
IMG_0155_4.tif,-30.2732101,149.80396230000002,"(-30.2732101, 149.80396230000002)"
IMG_0099_4.tif,-30.2729659,149.80395000000001,"(-30.2729659, 149.80395000000001)"
IMG_0063_2.tif,-30.272805599999998,149.8038458,"(-30.272805599999998, 149.8038458)"
IMG_0087_6.tif,-30.272903,149.8039439,"(-30.272903, 149.8039439)"
IMG_0045_4.tif,-30.2725428,149.80340170000002,"(-30.2725428, 149.80340170000002)"
IMG_0016_6.tif,-30.2728342,149.8029252,"(-30.2728342, 149.8029252)"
IMG_0035_3.tif,-30.2728549,149.8032894,"(-30.2728549, 149.8032894)"
IMG_0157_3.tif,-30.2732092,149.8039612,"(-30.2732092, 149.8039612)"
IMG_0135_5.tif,-30.273042,149.8034638,"(-30.273042, 149.8034638)"
IMG_0014_3.tif,-30.2728355,149.8029257,"(-30.2728355, 149.8029257)"
IMG_0148_2.tif,-30.2731204,149.8037045,"(-30.2731204, 149.8037045)"
IMG_0146_6.tif,-30.2731004,149.80350610000002,"(-30.2731004, 149.80350610000002)"
IMG_0061_5.tif,-30.2727535,149.8037271,"(-30.2727535, 149.8037271)"
IMG_0172_1.tif,-30.2731469,149.80308770000002,"(-30.2731469, 149.80308770000002)"
IMG_0034_4.tif,-30.272935699999998,149.80326490000002,"(-30.272935699999998, 149.80326490000002)"
IMG_0067_1.tif,-30.2728367,149.80391060000002,"(-30.2728367, 149.80391060000002)"
IMG_0147_6.tif,-30.2731113,149.8036135,"(-30.2731113, 149.8036135)"
IMG_0193_3.tif,-30.2728441,149.80291580000002,"(-30.2728441, 149.80291580000002)"
IMG_0090_1.tif,-30.272920199999998,149.80409500000002,"(-30.272920199999998, 149.80409500000002)"
IMG_0173_2.tif,-30.2731298,149.8030175,"(-30.2731298, 149.8030175)"
IMG_0112_6.tif,-30.2729751,149.8033823,"(-30.2729751, 149.8033823)"
IMG_0165_5.tif,-30.273141499999998,149.80331950000001,"(-30.273141499999998, 149.80331950000001)"
IMG_0188_2.tif,-30.2728173,149.80283790000001,"(-30.2728173, 149.80283790000001)"
IMG_0186_2.tif,-30.2728263,149.80283540000002,"(-30.2728263, 149.80283540000002)"
IMG_0003_2.tif,-30.2728336,149.8029275,"(-30.2728336, 149.8029275)"
IMG_0122_6.tif,-30.2730413,149.8040789,"(-30.2730413, 149.8040789)"
IMG_0010_2.tif,-30.272832299999997,149.8029295,"(-30.272832299999997, 149.8029295)"
IMG_0125_2.tif,-30.2730994,149.8040381,"(-30.2730994, 149.8040381)"
IMG_0168_1.tif,-30.2731508,149.8032755,"(-30.2731508, 149.8032755)"
IMG_0194_1.tif,-30.2728449,149.80293310000002,"(-30.2728449, 149.80293310000002)"
IMG_0097_1.tif,-30.2729864,149.80411840000002,"(-30.2729864, 149.80411840000002)"
IMG_0040_1.tif,-30.2725507,149.80339650000002,"(-30.2725507, 149.80339650000002)"
IMG_0029_6.tif,-30.2731347,149.8031024,"(-30.2731347, 149.8031024)"
IMG_0185_1.tif,-30.2728279,149.80283500000002,"(-30.2728279, 149.80283500000002)"
IMG_0187_6.tif,-30.2728179,149.8028352,"(-30.2728179, 149.8028352)"
IMG_0072_4.tif,-30.2728039,149.80360470000002,"(-30.2728039, 149.80360470000002)"
IMG_0073_2.tif,-30.272793399999998,149.8035017,"(-30.272793399999998, 149.8035017)"
IMG_0031_4.tif,-30.2731556,149.80317050000002,"(-30.2731556, 149.80317050000002)"
IMG_0128_6.tif,-30.273095599999998,149.8040421,"(-30.273095599999998, 149.8040421)"
IMG_0182_4.tif,-30.2728271,149.8027284,"(-30.2728271, 149.8027284)"
IMG_0117_2.tif,-30.273018399999998,149.8038564,"(-30.273018399999998, 149.8038564)"
IMG_0149_2.tif,-30.2731341,149.8038007,"(-30.2731341, 149.8038007)"
IMG_0080_6.tif,-30.2728605,149.8034402,"(-30.2728605, 149.8034402)"
IMG_0123_5.tif,-30.2730508,149.80407490000002,"(-30.2730508, 149.80407490000002)"
IMG_0110_4.tif,-30.2729783,149.80337450000002,"(-30.2729783, 149.80337450000002)"
IMG_0052_6.tif,-30.2725504,149.80340850000002,"(-30.2725504, 149.80340850000002)"
IMG_0158_3.tif,-30.273208999999998,149.8039589,"(-30.273208999999998, 149.8039589)"
IMG_0002_3.tif,-30.272836599999998,149.80292930000002,"(-30.272836599999998, 149.80292930000002)"
IMG_0083_3.tif,-30.2728616,149.8035241,"(-30.2728616, 149.8035241)"
IMG_0149_3.tif,-30.2731341,149.8038007,"(-30.2731341, 149.8038007)"
IMG_0072_6.tif,-30.2728039,149.80360470000002,"(-30.2728039, 149.80360470000002)"
IMG_0150_1.tif,-30.2731469,149.8039166,"(-30.2731469, 149.8039166)"
IMG_0011_4.tif,-30.2728325,149.80292930000002,"(-30.2728325, 149.80292930000002)"
IMG_0014_4.tif,-30.2728355,149.8029257,"(-30.2728355, 149.8029257)"
IMG_0191_4.tif,-30.2728324,149.8028787,"(-30.2728324, 149.8028787)"
IMG_0006_6.tif,-30.2728328,149.8029285,"(-30.2728328, 149.8029285)"
IMG_0162_1.tif,-30.273174299999997,149.80361630000002,"(-30.273174299999997, 149.80361630000002)"
IMG_0179_1.tif,-30.2729441,149.8026845,"(-30.2729441, 149.8026845)"
IMG_0192_2.tif,-30.2728338,149.80288320000002,"(-30.2728338, 149.80288320000002)"
IMG_0010_1.tif,-30.272832299999997,149.8029295,"(-30.272832299999997, 149.8029295)"
IMG_0087_3.tif,-30.272903,149.8039439,"(-30.272903, 149.8039439)"
IMG_0158_6.tif,-30.273208999999998,149.8039589,"(-30.273208999999998, 149.8039589)"
IMG_0188_6.tif,-30.2728173,149.80283790000001,"(-30.2728173, 149.80283790000001)"
IMG_0155_5.tif,-30.2732101,149.80396230000002,"(-30.2732101, 149.80396230000002)"
IMG_0120_4.tif,-30.273042399999998,149.80407870000002,"(-30.273042399999998, 149.80407870000002)"
IMG_0123_4.tif,-30.2730508,149.80407490000002,"(-30.2730508, 149.80407490000002)"
IMG_0171_5.tif,-30.2731858,149.80324620000002,"(-30.2731858, 149.80324620000002)"
IMG_0097_5.tif,-30.2729864,149.80411840000002,"(-30.2729864, 149.80411840000002)"
IMG_0127_3.tif,-30.2730964,149.80404190000002,"(-30.2730964, 149.80404190000002)"
IMG_0007_6.tif,-30.272832599999997,149.80292880000002,"(-30.272832599999997, 149.80292880000002)"
IMG_0124_5.tif,-30.2730923,149.80404190000002,"(-30.2730923, 149.80404190000002)"
IMG_0189_5.tif,-30.2728263,149.8028567,"(-30.2728263, 149.8028567)"
IMG_0082_3.tif,-30.2728573,149.8034581,"(-30.2728573, 149.8034581)"
IMG_0168_3.tif,-30.2731508,149.8032755,"(-30.2731508, 149.8032755)"
IMG_0017_3.tif,-30.2728359,149.8029281,"(-30.2728359, 149.8029281)"
IMG_0074_5.tif,-30.2727909,149.8034761,"(-30.2727909, 149.8034761)"
IMG_0081_1.tif,-30.272860599999998,149.8034409,"(-30.272860599999998, 149.8034409)"
IMG_0094_5.tif,-30.2729875,149.80411980000002,"(-30.2729875, 149.80411980000002)"
IMG_0047_4.tif,-30.272540799999998,149.803404,"(-30.272540799999998, 149.803404)"
IMG_0142_2.tif,-30.2730922,149.8033149,"(-30.2730922, 149.8033149)"
IMG_0116_3.tif,-30.2730066,149.80375500000002,"(-30.2730066, 149.80375500000002)"
IMG_0037_3.tif,-30.272630799999998,149.8033656,"(-30.272630799999998, 149.8033656)"
IMG_0160_2.tif,-30.2731903,149.80381500000001,"(-30.2731903, 149.80381500000001)"
IMG_0102_3.tif,-30.2729395,149.80366740000002,"(-30.2729395, 149.80366740000002)"
IMG_0035_4.tif,-30.2728549,149.8032894,"(-30.2728549, 149.8032894)"
IMG_0143_6.tif,-30.2730919,149.8033172,"(-30.2730919, 149.8033172)"
IMG_0180_3.tif,-30.272911699999998,149.80270000000002,"(-30.272911699999998, 149.80270000000002)"
IMG_0011_6.tif,-30.2728325,149.80292930000002,"(-30.2728325, 149.80292930000002)"
IMG_0017_2.tif,-30.2728359,149.8029281,"(-30.2728359, 149.8029281)"
IMG_0012_6.tif,-30.272832899999997,149.8029294,"(-30.272832899999997, 149.8029294)"
IMG_0015_2.tif,-30.2728352,149.80292490000002,"(-30.2728352, 149.80292490000002)"
IMG_0163_1.tif,-30.273161599999998,149.80350620000002,"(-30.273161599999998, 149.80350620000002)"
IMG_0013_5.tif,-30.272832899999997,149.8029294,"(-30.272832899999997, 149.8029294)"
IMG_0010_4.tif,-30.272832299999997,149.8029295,"(-30.272832299999997, 149.8029295)"
IMG_0110_1.tif,-30.2729783,149.80337450000002,"(-30.2729783, 149.80337450000002)"
IMG_0168_2.tif,-30.2731508,149.8032755,"(-30.2731508, 149.8032755)"
IMG_0044_5.tif,-30.272544099999998,149.80339840000002,"(-30.272544099999998, 149.80339840000002)"
IMG_0106_4.tif,-30.272913799999998,149.8034043,"(-30.272913799999998, 149.8034043)"
IMG_0193_5.tif,-30.2728441,149.80291580000002,"(-30.2728441, 149.80291580000002)"
IMG_0137_6.tif,-30.273029899999997,149.80334190000002,"(-30.273029899999997, 149.80334190000002)"
IMG_0110_2.tif,-30.2729783,149.80337450000002,"(-30.2729783, 149.80337450000002)"
